-83.1949276783;42.679039475;100
-83.194927725;42.6790420933;100
-83.1949280133;42.6790463517;100
-83.1949287367;42.6790508067;100
-83.1949283717;42.6790536483;100
-83.1949286067;42.6790565;100
-83.1949275717;42.6790539917;100
-83.1949276917;42.67905381;100
-83.19492769;42.679053775;100
-83.1949278567;42.6790535767;100
-83.1949280483;42.67905354;100
-83.194928035;42.6790534833;100
-83.1949279417;42.67905354;100
-83.1949280133;42.67905347;100
-83.1949280433;42.67905343;100
-83.1949279217;42.6790534917;100
-83.1949278217;42.6790535383;100
-83.19492784;42.6790535933;100
-83.19492787;42.6790535733;100
-83.194927815;42.6790535033;100
-83.19492754;42.6790532283;100
-83.1949276183;42.6790531167;100
-83.1949275917;42.679053025;100
-83.1949276033;42.67905294;100
-83.1949277567;42.6790528817;100
-83.194927805;42.6790527817;100
-83.1949286133;42.6790542817;100
-83.194928025;42.67905267;100
